Product Name,Price,Rating,Seller Name
"URBN 10000 mAh 20W Super Fast Charging Ultra Compact Nano Lithium_ion Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Type C Cable Included (Camo)","1,299",4.1 out of 5 stars,50+ bought in past month
"pTron Dynamo Nergy 10000mAh 22.5W Fast Charging Power Bank, 20W PD Fast Charging, Supports Xiamo, Redmi, Samsung, iPhone, Oneplus, Oppo, 3 Outputs & 1 Input & Multiple Layers of Protection (Blue)",899,4.2 out of 5 stars,100+ bought in past month
Amazon Basics Dual Output 10000mAh Power Bank | PD20W + 20W | LED Display | Broad Compatibility | in-Built Device Protection | 20W Fast Charging | Extended Power on The Go,"1,699",4.2 out of 5 stars,100+ bought in past month
"FLiX (Beetel) UltraCharge P115 10000mAh 22.5W QC Power Delivery PPS Power Bank, Tripple Output, Dual Input Type C & B, Percentage LED Indicator, Compatible iPhone, Samsung, Google (XPB-P115)(Purple)",650,3.5 out of 5 stars,50+ bought in past month
"Anker Magnetic Wireless Power Bank 10,000mAh with Stand, Supports 20W Fast Charging with USB-C, Magsafe-Compatible for iPhone 12/13/14/15/15 Plus/15 Pro/15 Pro Max & Android Smartphone - White","3,499",3.7 out of 5 stars,50+ bought in past month
"Anker 533 Power Bank 10000 mAh Capacity (PD 25W) with 3 Port, 2 USB-C, 1 USB-A Fast Charging for iPhones, iPads, Samsung Smartphones and Other Android Devices - Blue","1,419",4.3 out of 5 stars,M.R.P:
Electronic Spices3 USB 5V 1A Mobile Power Bank Charger Controller Module Step Up Boost Power Module Lithium Battery Charging Board LED,99,3.3 out of 5 stars,50+ bought in past month
"Stuffcool Mega II Compact 10,000mAh 30W PD, 33W PPS Powerbank with Samsung Super Fast Charging, Charges iPhones & Pixels 50% in 30 Mins, Universal Fast Charging for Oppo, OnePlus, Realme - Green","1,599",4.2 out of 5 stars,50+ bought in past month
"Portronics Zapcell 10k 10000mAh 22.5W Pocket Size Powerbank with Compact and Light Weight Design,Type C PD Output/Input, Mach USB-A Output,Power Delivery,Quick Charge for iPhone, Androids(Black)","1,149",4.3 out of 5 stars,100+ bought in past month
Electronic Spices T856-C Power bank charging circuit module pack of 1pcs,149,3.1 out of 5 stars,100+ bought in past month
"URBN 10000 mAh Nano Link Power Bank with in-Built USB-C Cable| 22.5W Fast Charging | Type C PD (Input& Output) | Made in India | Two Way Fast Charge | for iPhone, Android & More (Camo)","1,566",4.1 out of 5 stars,50+ bought in past month
URBN 5000 mAh Premium Black Edition Magsafe Power Bank | 15W Fast Wireless Charging |Strong Magnetic Hold | Type C Input/Output | Pass Through Charging | MagTag Ring Included | (Black),"1,999",3.6 out of 5 stars,M.R.P:
"Spigen 30,000mAh, 30W Fast Charging Power Bank with PD3.0 30W for 2 USB-C Ports, QC3.0 22.5W for 1 USB-A Port - Navy Blue","2,912",4.2 out of 5 stars,50+ bought in past month
"LAPCARE Blaze-I 10000mAh Slim 22.5w PD Power Bank | Digital Display | Metal Finish | Dual USB + Type-C Port Quick Charge for iPhone, Android & Other Devices, Made in India",766,4.4 out of 5 stars,M.R.P:
"Foxin All-in-One 22.5W QC+PD Power Bank with Built-in Charging Cables 10000 mAh - Compatible with All Phone Models | SuperVOOC, BIS Certified | Lavender","1,690",3.9 out of 5 stars,50+ bought in past month
"Ambrane 45W Fast Charging Powerbank Emergency use for MacBook & Type C Laptops, 15000mAh, 1 USB & 2 Type C, Power Delivery, Quick Charge for iPhone, Android & Other Devices, (Powerlit 45, Black)","2,999",4.2 out of 5 stars,100+ bought in past month
"Foxin All-in-One Mag Pro Wireless Power Bank 10000 mAh - Magsafe Powerbank for iPhone with Built-in Cables, Adjustable Metallic Stand & Digital LED Display - BIS Certified | 22.5W, Black","2,490",3.9 out of 5 stars,M.R.P:
Amazon Basics 20000mAh 22.5W Fast Charging Power Bank with Cable | Triple Output Ports |Dual Input Ports | Lithium Polymer Power Bank | Compact Metal Body (Black),"1,499",3.9 out of 5 stars,M.R.P:
"Stuffcool Snap 5000mAh Super Compact Lightning Power Bank with 20W PD Output, Charges Any iPhone 50% in 30 mins, Compatible with All iPhones, iPads, Airpods (Black)","1,898",3.5 out of 5 stars,50+ bought in past month
"Lifelong 10000mAh MagSafe Power Bank | Slim, Pocket-Sized Wireless Charger with 22.5W Fast Charging and Quick Charge 3.0. Portable and Compatible with Earbuds, mobiles, smartwatches","2,199",3.7 out of 5 stars,50+ bought in past month
"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)",999,3.8 out of 5 stars,M.R.P:
"DR VAKU® 10000mAh Power Bank Clear Bolt Portable 20W PD QC Fast Charging Dual USB Port (Input & Output) Lithium Polymer Battery Power Bank for iPhone,Samsung & Android Devices with SOS Led Light Torch","1,399",4.1 out of 5 stars,50+ bought in past month
"Lifelong Armour 20000 mAh 22.5 W Compact Pocket Size Power Bank with 6 Input/Output Port (Black, Lithium Polymer, Fast Charging, Quick Charge 3.0 for Mobile, Earbuds, Smartwatch, Speaker, Tablet)","1,899",5.0 out of 5 stars,M.R.P:
Amzon Basics 10000mAh 20W Fast Charging Power Bank and 15W Wireless Output | Type C Power Delivery (Input & Output) Quick Charge| Two Way Fast Charge | Made in India (White),"2,389",3.8 out of 5 stars,50+ bought in past month
"Spigen Durable Alloy Power Bank 20,000mAh, 30W Fast Charging Power Bank with PD3.0 20W for 2 USB-C Ports, QC3.0 22.5W for USB-A Port - Dark Silver","2,478",4.7 out of 5 stars,200+ bought in past month
"Ambrane 20000mAh Compact Powerbank, 22.5W Fast Charging, USB & Type C Output, Power Delivery, (Mini & Pocket Friendly), Compatible with iPhone, Android, Other Devices, LED Indicator (Line 20, Green)","1,799",3.6 out of 5 stars,50+ bought in past month
URBN 20000 mAh Li-Polymer Ultra Compact Power Bank | 12W Fast Charge | Dual USB Output | Type C & Micro Input Only | Pocket Size | Made in India (Camo),"1,499",3.9 out of 5 stars,M.R.P:
Electronicspices 1PCS TP4056 Micro USB Type C Mini Plug 5V 1A 18650 Lithium Battery Charging Protection Board (C-TYPE),119,4.0 out of 5 stars,50+ bought in past month
URBN 10000mAh Power Bank with Built-in Type-C Cable | 22.5W Super Fast Charging | Smart LED Display | Pocket Size | Dual Type C PD + USB Output | Two-Way Fast Charge | Portable Charger - Camo,"1,374",4.1 out of 5 stars,M.R.P:
"Lifelong Pulse 10000 mAh Fast 22.5 W Cable Included Compact Size Power Bank with 4 Input/Output Port (Lithium Polymer, Fast Charging, Quick Charge 3.0 for Mobile, Earbuds, Smartwatch, Speaker, Tablet)","1,449",4.0 out of 5 stars,50+ bought in past month
"Callmate 50000mAh Ultra High Capacity Power Bank, 15W Fast Charging |Digital Display |3 USB Output Ports and 3 Input |LED Torch| Multi-Layer Protection for iPhone, Smartphones (Black, Lithium Polymer)","2,699",3.1 out of 5 stars,50+ bought in past month
"DailyObjects Surge™ 10000 mAh Fast Charging 3.0 Magnetic Wireless Battery Power Bank Compatible with iPhone 15,14,13,12 and All Qi Enabled Phones and Earbuds | Multi-Layer chipset Safety Protection","5,999",4.1 out of 5 stars,M.R.P:
"pTron Dynamo 10000mAh 22.5W Power Bank, 20W PD Fast Charging, 3 Output Ports, 2 Input Ports Type-C/PD & Micro USB, Made in India, Li-Polymer Battery & Multiple Layers of Protection (Jet Black)",848,3.6 out of 5 stars,100+ bought in past month
"Ambrane 20000mAh Compact Powerbank, 22.5W Fast Charging, USB & Type C Output, Power Delivery, (Mini & Pocket Friendly), Compatible with iPhone, Android, Other Devices, LED Indicator (Line 20, Purple)","1,799",3.6 out of 5 stars,50+ bought in past month
Sevenaire P210 Magnetic Wireless Power Bank 20000mAh | Built-in Type C & L Cables| 22.5W Fast Charging| Compatible for iPhone/Air-pods & Android | Battery Display with 4 Output and 2 Input Ports,"4,399",5.0 out of 5 stars,M.R.P:
"Belkin 20000 mAh PD 3.0 Slim Fast Charging Power Bank with 1 USB-C and 2 USB-A Ports to Charge 3 Devices Simultaneously, for iPhones, Android Phones, Smart Watches & More - Blue","2,999",4.1 out of 5 stars,100+ bought in past month
"Portronics Ampbox 10K 10000 mAh Power Bank with 22.5W Fast Charging, Digital Display, Dual Output(Type C PD + USB), Type C Input, Wake Up Button(Black)","1,499",3.9 out of 5 stars,50+ bought in past month
"ZEBRONICS Mb10000S11 Power Bank, 10000 Mah, Rapid Charge, Tablets, 20W Output, Dual USB Output, Pd 3.0 Type C, Built in Protections, Led Indicator, Made in India (Blue)",618,3.4 out of 5 stars,M.R.P:
Stuffcool Alum 10000mAh Made in India Aluminium Metallic Magnetic Wireless Powerbank for iPhone 12/13/14/15 Series (Black),"2,699",3.6 out of 5 stars,50+ bought in past month
"CALLMATE 20000Mah Power Bank, 15W Fast Charging| Buit-in Cables | 4 Output Ports and 3 Input | for iPhone, Smartphones & Other Devices (15 W, Fast Charging) (Black, Lithium Polymer)","1,349",3.3 out of 5 stars,100+ bought in past month
"LAPCARE YELO 10000 mAh 22W Fast Charging Power Bank with Digital Display, Dual Output(Type C + 2 USB), Type C Input & Smart Chip(Black & Yellow)",654,4.3 out of 5 stars,M.R.P:
"Anker 533 Power Bank 10000 mAh Capacity (PD 25W) with 3 Port, 2 USB-C, 1 USB-A Fast Charging for iPhones, iPads, Samsung Smartphones and Other Android Devices - Violet","1,419",4.3 out of 5 stars,M.R.P:
"CALLMATE 80000mAh Ultra High Capacity Power Bank, 15W Fast Charging|Digital Display|4 USB Output Ports and 3 Input|LED Torch| Multi-Layer Protection for iPhone, Smartphones (Black, Lithium Polymer)","3,799",3.2 out of 5 stars,50+ bought in past month
"URBN 20000 mAh 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Green)","1,299",3.7 out of 5 stars,100+ bought in past month
URBN 10000 mAh Premium Black Edition Nano Power Bank | 20W Fast Charging | Smallest Power Bank | Type C PD (Input& Output) | Made in India | Dual Output | Free Type C Cable (Purple),"1,299",4.1 out of 5 stars,M.R.P:
"FLiX(Beetel) UltraCharge 20,000mAh QCPD Power Bank,USB C/B Input,Tripple Output 22.5W High-Speed Power Delivery,Compatible to iPhone 14 13 12 11 Samsung S22 S23 Google Pixel7 Oneplus (P25-Blue)",990,3.5 out of 5 stars,50+ bought in past month
"Ambrane 20000mAh Premium Metallic Nano Powebank, 22.5W Super Fast Charging, Compact Pocket Size, Dual Type C & USB, Power Delivery PD & Quick Charge for iPhone, Smartphones (Powerlit XL, Blue)","2,499",3.7 out of 5 stars,M.R.P:
"CALLMATE Powernugget 5000mAh 23W Fast Charging Type C Power Bank with 23W Type C PD Input & Output, Compatible with Samsung Type C Phones, Tablets (Type-C, Li-Ion, White)",699,3.2 out of 5 stars,M.R.P:
"Portronics Luxcell Mini 20K Advanced 20000 mAh Smallest Power Bank with 22.5W Max Output, LED Indicator, Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Black)","1,799",3.8 out of 5 stars,50+ bought in past month
URBN 10000 mAh Magsafe Power Bank | 15W Fast Wireless Charging |Strong Magnetic Hold | Type C Input/Output | Pass Through Charging | MagTag Ring Included | (Purple),"2,499",3.6 out of 5 stars,50+ bought in past month
"Ambrane 45W Fast Charging Powerbank Emergency use for MacBook & Type C Laptops, 15000mAh, 1 USB & 2 Type C, Power Delivery, Quick Charge for iPhone, Android & Other Devices, (Powerlit 45, Green)","2,999",4.2 out of 5 stars,50+ bought in past month
"Ambrane 20000mAh Powerbank, 20W Fast Charging, Triple Output (2 USB & 1 Type C), Power Delivery, Quick Charge for iPhone, Android & Other Devices, Made in India + Type C Cable (PP-20 Pro, Black)","1,399",3.7 out of 5 stars,50+ bought in past month
"pTron Dynamo Elite 10000mAh 22.5W Power Bank, 20W PD Fast Charging, Supports Xiamo, Redmi, Samsung, iPhone, Oneplus, Oppo, 3 Output & 2 Input Ports & Multiple Layers of Protection (Jet Black)",899,3.4 out of 5 stars,M.R.P:
"Portronics Luxcell B12 10,000mAh 12W Power Bank, Ultra Slim Power Bank with USB-A Output Port & Dual Input Ports (Micro & Type C) | BIS Certified |Type C Cable Included|Made in India(Dark Blue)",618,3.7 out of 5 stars,50+ bought in past month
"Redmi 10000mAh Lithium Polymer Power Bank with 10 Watt Fast Charging, (White)","1,199",4.0 out of 5 stars,M.R.P:
Amazon Basics 10000mAh 22.5W Power Bank Black,849,3.5 out of 5 stars,M.R.P:
Amazon Basics 10000mAh Nano Power Bank | PD20W + 22.5W Fast Charging | LED Display | Broad Compatibility | Built-in Device Protection | Compact Design | Rapid Charge | Extended Power on The Go,"1,259",4.2 out of 5 stars,100+ bought in past month
"Ambrane 40000mAh Powerbank Fast Charging Li-Polymer, 65W for MacBook & Type C Laptops Charging, Triple Output, Type-C PD & USB Ports for iPhones, Smartphones & Other Devices (Stylo Boost, Blue)","4,299",3.6 out of 5 stars,M.R.P:
"ZEBRONICS MW68 Wireless Power Bank, 10000 mAh, Rapid Charge, Magsafe Compatible, Outputs - 22.5W Wired | 15W Wireless, Type C PD Input & Output, Made in India (Black)","1,719",5.0 out of 5 stars,M.R.P:
"Anker iPhone 15 Portable Charger, Anker Nano Power Bank with Built-in USB C Connector, 5,000mAh Portable Charger 22.5W, for iPhone 15 Series, Samsung S22/23 Series, iPad Pro/Air, AirPods, and More","1,999",4.2 out of 5 stars,M.R.P:
"Lifelong 10000mAh Mini Power Bank - Compact, Fast Charging with 22.5W Output, Quick Charge 3.0, Lithium Polymer – Portable Wireless Charger for Mobiles, Earbuds, Smartwatches, Speakers & Tablets","1,197",4.2 out of 5 stars,M.R.P:
GadgetBite Silicon Soft Cover Case for Mi Boost Pro Power Bank 30000 mAh Battery [Power Bank NOT Included]-Black,269,4.6 out of 5 stars,50+ bought in past month
Toreto Eon lite 5000mAh Slimest Power Bank | 20W Type-C PD & 15W Wireless Fast Charging | Strong Magnetic Hold | Compatible with All magsafe Devices - for iPhone 12/13/14/15 Series (Made in India),"1,759",4.0 out of 5 stars,50+ bought in past month
"URBN 10000 mAh Nano Slim Power Bank | 22.5W Fast Charging | Type C PD (Input& Output) | Made in India | Two Way Fast Charge | for iPhone, Android & More (Purple)","1,229",4.1 out of 5 stars,M.R.P:
"URBN 10000mAh Power Bank with Built-in Type-C Cable | 22.5W Super Fast Charging | Smart LED Display | Pocket Size | Dual Type C PD + USB Output | Portable Charger for iPhone, Samsung, and More - Blue","1,396",4.4 out of 5 stars,M.R.P:
"EVM 25W EnNano Pro 20 Power Bank 20000mAh – Fast Charging, 2xUSB & Type-C Port, Slim & Portable, 2 Years Warranty (EVM-P0404-Black)","1,599",4.3 out of 5 stars,M.R.P:
"Callmate 30000mAh High Capacity Power Bank, 15W Fast Charging | Digital Display | 2 USB Output Ports and 2 Input | LED Torch| Multi-Layer Protection for iPhone & Smartphones (Black, Lithium Polymer)","1,249",3.3 out of 5 stars,50+ bought in past month
"Portronics Luxcell B12 10,000mAh 12W Power Bank, Ultra Slim Power Bank with USB-A Output Port & Dual Input Ports (Micro & Type C) | BIS Certified |Type C Cable Included| Made in India(Ivory White)",599,3.7 out of 5 stars,M.R.P:
"Anker Nano Power Bank, 10,000mAh Portable Charger with Built-in USB-C Cable, PD 30W Output with 1 USB-C, 1 USB-A, Fast Charging Battery Pack for iPhone 16/15/14 Series, Galaxy, iPad, and More - White","3,499",4.6 out of 5 stars,M.R.P:
"ZEBRONICS MB20000R4 Power Bank, 20000 mAh, Rapid Charge, 20W Output, Dual USB Output, PD 3.0 Type C, Built in Protections, LED Indicator, Made in India","1,319",3.2 out of 5 stars,50+ bought in past month
"Lifelong ChargeMate 10000 mAh 22.5 W Wireless with MagSafe Slim Pocket Size Power Bank (Lavender, Lithium Polymer, Fast Charging, Quick Charge 3.0 for Earbuds, Mobile, Smartwatch, Speaker, Tablet)","2,199",3.7 out of 5 stars,50+ bought in past month
"Callmate Ultrafuse Max 40000mAh Ultra High Capacity Power Bank, 23 W Fast Charging |Digital Display |4 USB Output Ports and 3 Input |LED Light with SOS| for Smartphones and Other Devices (CM-115)","2,390",3.4 out of 5 stars,M.R.P:
"Homified Powerstand 10000Mah, Black | Powerbank with Inbuilt Stand | Powerbank Fast Charging | Quick Charge for iPhone, Android | 12W Charging Speed | LED Indicator | Micro-USB, USB- Type C |","1,419",3.7 out of 5 stars,M.R.P:
Portronics Power 45 20000mAh Super Fast Charging Metal Power Bank |Triple Output (2USB + 1 Type C) for Laptop/Mobiles/TWS/Speakers.(Blue),"1,689",3.3 out of 5 stars,50+ bought in past month
URBN X PAYAL Singhal 20000 mAh Premium Nano Power Bank | 22.5W Super Fast Charging | Pocket Size| Dual Power Delivery Output + 1 USB Output for Quick Charge | Two-Way Fast Charge (Pink),"2,608",4.1 out of 5 stars,M.R.P:
"Ambrane 20000 mAh Power Bank with 22.5W Fast Charging, Compact Size, Triple Output, Type C PD (Input & Output), Li-Polymer, Metallic Body, Made in India + Type C Cable (Powerlit XL, Green)","2,499",3.7 out of 5 stars,M.R.P:
"Ambrane 20000mAh Power Bank with 10.5W Fast Charging, Dual USB Output, Made in India, Multi-Layer Protection, Wide Compatibility, Stylish & Compact Design + Free Type-C Cable (Capsule 20, Black)","1,299",3.5 out of 5 stars,M.R.P:
"Amazon Basics 20000 mAh Power Bank | 22.5W Fast Charging | Dual Output & Input | Charge 3 Devices Simultaneously | for Smartphones, TWS Earbuds, Speakers, Tablets (Metallic Blue)","1,399",3.8 out of 5 stars,M.R.P:
"Ambrane 33W Super Fast Charging Powerbank, Mini Pocket Size, 10000mAh, PPS Charging for Samsung Phones, Emergency MacBook/Type C Laptop Charging for iPhone, Android, Other Device (Powerlit 30, Purple)","1,599",2.9 out of 5 stars,M.R.P:
"Belkin 20000 mAh PD 3.0 Slim Fast Charging Power Bank with 1 USB-C and 2 USB-A Ports to Charge 3 Devices Simultaneously, for iPhones, Android Phones, Smart Watches & More - Rose Gold","2,869",4.1 out of 5 stars,M.R.P:
GadgetBite Silicon Soft Cover Case for Mi Power Bank 3i 20000 mAh Battery [Power Bank NOT Included]-Navy Blue,259,4.6 out of 5 stars,M.R.P:
"Anker iPhone 15 Portable Charger, Anker Nano Power Bank with Built-in USB C Connector, 5,000mAh Portable Charger 22.5W, for iPhone 15 Series, Samsung S22/23 Series, iPad Pro/Air, AirPods, and More","1,999",4.3 out of 5 stars,M.R.P:
"ZEBRONICS MW60 Power Bank, 10000 mAh, Rapid Charge, 20W Output, Outputs - Dual USB | Dual Type C | Lightning, Type C PD, LED Indicator, Built in I/O Cables, Made in India (Sky Blue)","1,099",3.2 out of 5 stars,M.R.P:
"GadgetBite Silicone case for Xiaomi, 10000mAh Power Bank, for Xiaomi mi[Power Bank NOT Included]-Blue",249,4.6 out of 5 stars,M.R.P:
"URBN 10000 mAh Nano Slim Power Bank | 22.5W Fast Charging | Type C PD (Input& Output) | Made in India | Two Way Fast Charge | for iPhone, Android & More (Camo)","1,346",4.1 out of 5 stars,M.R.P:
"Ambrane 5000mAh Mini MagSafe Wireless Power Bank | 15W Fast Charging | Strong Magnetic Hold | Ultra-Slim | 20W Wired Charging | Compatible with iPhone 15, 14, 13, 12 Series (Aerosync PB5, Green)","1,899",3.2 out of 5 stars,50+ bought in past month
"LAPCARE Gennie 10000 mAh 22W Fast Charging Power Bank with Digital Display, 3 Output(Type C PD + 2 USB), Input (USB-B & Type-C, Over Voltage Protection & Smart Chip(Black)",799,4.2 out of 5 stars,M.R.P:
DHRUVPRO 12V 24V to QC3.0 Fast Charge Dual USB Charging Board Step-Down Module,349,4.0 out of 5 stars,M.R.P:
"Anker 633 Magnetic Wireless Power Bank 10000mAh with Stand, 20W USB-C Power Delivery, Magsafe compatible for iPhone 12/13/14/15/15 Plus/15Pro/15Pro Max,and Android Smartphones with Magsafe cases-Black","7,499",4.5 out of 5 stars,M.R.P:
E GATE 102B Powerbank | 10000mAh | 22.5W Fast Charging | QC + PD | Dual Input Port : Type C & Micro USB | Triple Output Port : 2X USB & Type C | LED Indicator| for All iPhone & Android (Lavender),790,4.9 out of 5 stars,50+ bought in past month
URBN 20000 mAh Li-Polymer Ultra Compact Power Bank | 12W Fast Charge | Dual USB Output | Type C & Micro Input Only | Pocket Size | Made in India (Blue),999,3.7 out of 5 stars,M.R.P:
"Belkin 2500 mAh Magnetic MagSafe Wireless Power Bank, Sleek Design for iPhone 15, 14, 13 and 12 Series, Compatible with MagSafe Covers – Black","2,899",3.1 out of 5 stars,M.R.P:
"HEYMIX 20000mAh Power Bank - 22.5W Powerbank Portable Charger, USB-C Fast Charging Power Bank, 3-Port PD3.0/QC4.0 Battery Pack Compatible with iPhone 15/14/13, S23/S22/S21, Pixel, iPad, Switch","1,999",4.3 out of 5 stars,M.R.P:
"URBN Ultra Slim Power Bank 10000mAh Lithium Polymer with Dual Port & Type C - Purple | BIS Certified, 12W Output, 4-Layer Protection | Made in India | Free Type C Cable | 6 Months Warranty - Blue",799,3.7 out of 5 stars,50+ bought in past month
DR VAKU® 10000mAh Magnetic Wireless Power Bank Maxen Magpro for iPhone 15/14/13/12 Series Type C Fast Charging Lithium Polymer Battery (Input & Output) 15w Wireless & Mag-Safe - Black,"2,999",4.1 out of 5 stars,M.R.P:
"Portronics Zapcell 10k 10000mAh 22.5W Pocket Size Powerbank With Compact And Light Weight Design,Type C PD Output/Input, Mach USB-A Output,Power Delivery,Quick Charge for iPhone, Android,Other Devices","1,149",4.3 out of 5 stars,M.R.P:
Electronic Spices 3 USB 5v 1a Mobile Power Bank Charger Controller Module Pack of 1pcs,119,3.3 out of 5 stars,M.R.P:
"Callmate C-Thru 20000mAh Transparent Power Bank, 23W Fast Charging with Type C PD (Input & Output | 2 Output Ports and 2 Input | Digital Display (23 W, Power Delivery) (Transparent, Grey, Lithium Ion)","1,899",3.7 out of 5 stars,50+ bought in past month
LAPCARE Bolt I 10000mAh Powerbank | 22W PD Fast Charging | Transparent Design | LED Indicator | Type C & Dual USB Ports | Dynamic Display |Smart Chip Protection | Low Power Consumption Made in India,999,4.2 out of 5 stars,M.R.P:
"Portronics Luxcell B12 10,000mAh 12W Power Bank, Ultra Slim Power Bank with USB-A Output Port & Dual Input Ports (Micro & Type C) | BIS Certified | Free Type C Cable| Made in India(Black)",529,3.7 out of 5 stars,50+ bought in past month
LAPCARE Trust-II 10000mAh Slim Wireless Power Bank | 22.5W Type-C PD & 15W Wireless | Strong Magnetic Hold | Compatible with All Magsafe Devices - for iPhone 12/13/14/15/16 Series (Made in India),"1,699",4.3 out of 5 stars,M.R.P:
Oboe Silicon Soft Cover Case for Mi Power Bank 3i 20000 mAh Battery (Black) [Power Bank NOT Included],332,4.0 out of 5 stars,50+ bought in past month
URBN 27000 mAh 65W Ultra Fast Charging Compact Laptop Power Bank | Type C Power Delivery (Input& Output) | Quick Charge | Two-Way Fast Charging | Charge MacBook & Mobile Phones |Made in India (Camo),"3,499",3.8 out of 5 stars,M.R.P:
"DR VAKU® 20000mAh Power Bank Nextek Portable 22.5w PD 18w QC Fast Charging Dual USB Port (Input & Output) Lithium Polymer Battery Power Bank for iPhone, Samsung & Android Devices- Black","1,599",4.3 out of 5 stars,M.R.P:
"URBN 10,000mAh Ultra Slim Power Bank with Type C Dual Ports | 12W Fast Charging | 4-Layer Circuit Protection | BIS Certified | Made in India | 6-Month Replacement Warranty | Free Type C Cable | Camo",799,3.7 out of 5 stars,M.R.P:
"URBN Power Bank 10,000mAh - Ultra Slim, 22.5W Two Way Fast Charging, Triple Output, Dual Type C PD, 12 Layers Circuit Protection, BIS Certified, 6 Months Warranty Free Type C Cable - Grey",752,3.7 out of 5 stars,M.R.P:
"UBON Travelking PB-X90, 20000mAH Li-Polymer 12W Power Bank with 2.4A inbuilt 3 in 1 Type-C, V8 & Lightning Cables & Mobile Stand, Proudly Made in India, Universal Compatibility (Black)","2,199",3.9 out of 5 stars,M.R.P:
"Anker Power Bank 20000 mAh with 3-Port 30W Max PD Fast Charge, Compatible iPhones, iPads, Macbooks, Samsung Smartphones and Other Android Devices - White","3,999",4.1 out of 5 stars,M.R.P:
"Portronics PowerPod 20K Advanced 20000 mAh Power Bank with 22.5W Max Output, Fast Charging Power Bank with 22.5W Mach USB-A & 20W Type C PD Output,Type C Input (Black)","1,849",4.1 out of 5 stars,50+ bought in past month
"Anker Power Bank Battery Pack, 20,000mAh 22.5W High Speed Charging Portable Charger with Built-in USB C Cable, 1 USB-C, 1 USB-A, for iPhone 15/15 Plus/15 Pro/15 Pro Max, MacBook, Galaxy","4,299",4.4 out of 5 stars,M.R.P:
"Ambrane Solar Powerbank 10000mAh with 5 Solar Panels, 5 Days Recharge time in Sunlight, 22.5W Fast Charging, USB & Type C Output for iPhone, Android & Other Devices, Led Flashlight (Solar 10k, Black)","2,999",3.0 out of 5 stars,M.R.P:
"URBN Power Bank 10,000mAh Ultra Slim 12W | Dual Port Type C Input/Output | BIS Certified | 4-Layer Circuit Protection | 6-Month Replacement Warranty | Made in India | Free Type C Cable - Blue",699,3.7 out of 5 stars,M.R.P:
URBN X PAYAL Singhal 20000 mAh Premium Nano Power Bank | 22.5W Super Fast Charging | Pocket Size| Dual Power Delivery Output + 1 USB Output for Quick Charge | Two-Way Fast Charge (Blue),"2,736",4.1 out of 5 stars,M.R.P:
"Spigen 5in1 10000mAh Wireless Power Bank & 35W GaN PPS Charger 1 Port with USB-C Dual Charging Dock for Airpods and Smartwatches, Lithium Polymer - Black","4,099",3.6 out of 5 stars,"(
₹819.80/count)"
URBN 20000 mAh Li-Polymer Ultra Compact Power Bank | 12W Fast Charge | Dual USB Output | Type C & Micro Input Only | Pocket Size | Made in India (Green),985,3.7 out of 5 stars,M.R.P:
"Portronics Luxcell 10K 10000 mAh Designer Power Bank with 22.5W Max Output, LED Indicator, Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Yellow)",879,4.0 out of 5 stars,M.R.P:
"Anker Nano Power Bank, 10,000mAh Portable Charger with Built-in USB-C Cable, PD 30W Output with 1 USB-C, 1 USB-A, Fast Charging Battery Pack for iPhone 16/15/14 Series, Galaxy, iPad, and More - Green","3,499",4.6 out of 5 stars,M.R.P:
"Stuffcool Major Max 20000mAh 35W PD PPS Type C Made in India Powerbank, Charges MacBook Air M1/M2 0-90%, Supports Galaxy Super Fast Charging, Charges iPhones/Pixels 50% in 30 mins","2,099",3.7 out of 5 stars,M.R.P:
"Portronics Power D 20k 20000 mAh Power Bank with 22.5W Max Output, Dual Input (Type C + Micro), Dual USB Output, Type C Output, LED Digital Display, Wake Up Button(Black)","1,532",3.7 out of 5 stars,M.R.P:
"Spigen 10,000mAh, 22.5W Fast Charging Durable Alloy Power Bank with PD3.0 20W for 2 USB-C Ports, QC3.0 22.5W for USB-A Port - Navy Blue","1,538",3.9 out of 5 stars,"(
₹769/count)"
Techtonics Dual USB 5V 2.4A Micro/Type-C USB LED Mobile Power Bank 18650 Charging Module,295,3.4 out of 5 stars,M.R.P:
"LAPCARE Ginne-II 20000mAh Slim 22.5w PD Fast Charging Power Bank | Dual Port (Type-C + USB) | LED Indicator | Small Pocket Friendly Metal Design for iPhone, Android & Other Devices","1,699",5.0 out of 5 stars,M.R.P:
Stuffcool Monde 10000mAh Magnetic Wireless Power Bank with Foldable Apple Watch Charging Perfect for iPhone 12/13/14 and All Apple Watch Versions,"3,999",3.4 out of 5 stars,M.R.P:
Amazon Basics 10000 mAh 22.5W Ultra Fast Charging Power Bank | Type C Power Delivery (Input& Output) | Quick Charge | Two-Way Fast Charging | Made in India (Grey),"1,189",3.8 out of 5 stars,M.R.P:
